pizza_id,quantity,date,time,size,price,category
spinach_fet_m,1,2015-05-08,17:07:15,M,16,Veggie
green_garden_s,1,2015-05-08,17:21:38,S,12,Veggie
napolitana_l,1,2015-05-08,17:21:38,L,20.5,Classic
soppressata_l,1,2015-05-08,17:21:38,L,20.75,Supreme
classic_dlx_m,1,2015-05-08,17:32:01,M,16,Classic
veggie_veg_s,1,2015-05-08,17:41:17,S,12,Veggie
ckn_pesto_m,1,2015-05-08,17:42:07,M,16.75,Chicken
ital_cpcllo_s,1,2015-05-08,17:42:07,S,12,Classic
ital_supr_m,1,2015-05-08,17:42:07,M,16.5,Supreme
bbq_ckn_s,1,2015-05-08,17:46:27,S,12.75,Chicken
ckn_alfredo_m,1,2015-05-08,17:46:27,M,16.75,Chicken
pepperoni_s,1,2015-05-08,17:46:27,S,9.75,Classic
pep_msh_pep_m,1,2015-05-08,17:47:50,M,14.5,Classic
spin_pesto_l,1,2015-05-08,17:47:50,L,20.75,Veggie
big_meat_s,1,2015-05-08,17:57:47,S,12,Classic
ckn_pesto_m,1,2015-05-08,17:57:47,M,16.75,Chicken
thai_ckn_l,1,2015-05-08,17:57:47,L,20.75,Chicken
veggie_veg_m,1,2015-05-08,17:57:47,M,16,Veggie
big_meat_s,1,2015-05-08,18:00:56,S,12,Classic
spicy_ital_l,1,2015-05-08,18:00:56,L,20.75,Supreme
pepperoni_m,1,2015-05-08,18:15:12,M,12.5,Classic
napolitana_s,1,2015-05-08,18:39:29,S,12,Classic
spicy_ital_l,1,2015-05-08,18:39:29,L,20.75,Supreme
spinach_fet_m,1,2015-05-08,18:39:29,M,16,Veggie
hawaiian_l,1,2015-05-08,18:48:03,L,16.5,Classic
spicy_ital_l,1,2015-05-08,18:48:03,L,20.75,Supreme
the_greek_xl,1,2015-05-08,18:48:03,XL,25.5,Classic
classic_dlx_l,1,2015-05-08,18:48:23,L,20.5,Classic
hawaiian_s,1,2015-05-08,18:48:23,S,10.5,Classic
mediterraneo_s,1,2015-05-08,18:48:23,S,12,Veggie
thai_ckn_m,1,2015-05-08,18:48:23,M,16.75,Chicken
five_cheese_l,1,2015-05-08,19:00:12,L,18.5,Veggie
big_meat_s,1,2015-05-08,19:01:14,S,12,Classic
cali_ckn_l,1,2015-05-08,19:01:14,L,20.75,Chicken
cali_ckn_s,1,2015-05-08,19:01:14,S,12.75,Chicken
four_cheese_m,1,2015-05-08,19:01:14,M,14.75,Veggie
five_cheese_l,1,2015-05-08,19:04:52,L,18.5,Veggie
pep_msh_pep_l,1,2015-05-08,19:04:52,L,17.5,Classic
napolitana_s,1,2015-05-08,19:05:52,S,12,Classic
peppr_salami_l,1,2015-05-08,19:05:52,L,20.75,Supreme
cali_ckn_l,1,2015-05-08,19:12:12,L,20.75,Chicken
classic_dlx_m,1,2015-05-08,19:12:12,M,16,Classic
peppr_salami_l,1,2015-05-08,19:12:12,L,20.75,Supreme
four_cheese_l,1,2015-05-08,19:18:25,L,17.950000762939453,Veggie
ital_veggie_l,1,2015-05-08,19:18:25,L,21,Veggie
ital_veggie_m,1,2015-05-08,19:18:25,M,16.75,Veggie
pep_msh_pep_m,1,2015-05-08,19:18:25,M,14.5,Classic
cali_ckn_s,1,2015-05-08,19:27:27,S,12.75,Chicken
spicy_ital_l,1,2015-05-08,19:27:27,L,20.75,Supreme
mexicana_l,1,2015-05-08,19:37:48,L,20.25,Veggie
veggie_veg_l,1,2015-05-08,19:37:48,L,20.25,Veggie
ital_cpcllo_m,1,2015-05-08,19:51:05,M,16,Classic
pepperoni_m,1,2015-05-08,19:51:05,M,12.5,Classic
prsc_argla_l,1,2015-05-08,19:54:08,L,20.75,Supreme
soppressata_m,1,2015-05-08,19:54:08,M,16.5,Supreme
spinach_fet_l,1,2015-05-08,19:54:08,L,20.25,Veggie
pepperoni_m,1,2015-05-08,19:59:59,M,12.5,Classic
big_meat_s,1,2015-05-08,20:01:46,S,12,Classic
pepperoni_l,1,2015-05-08,20:01:46,L,15.25,Classic
ital_supr_m,1,2015-05-08,20:03:48,M,16.5,Supreme
spinach_fet_s,1,2015-05-08,20:08:52,S,12,Veggie
sicilian_s,1,2015-05-08,20:33:38,S,12.25,Supreme
calabrese_s,1,2015-05-08,20:47:09,S,12.25,Supreme
ital_cpcllo_l,1,2015-05-08,20:47:09,L,20.5,Classic
the_greek_l,1,2015-05-08,20:47:09,L,20.5,Classic
cali_ckn_l,1,2015-05-08,21:04:25,L,20.75,Chicken
peppr_salami_l,1,2015-05-08,21:04:25,L,20.75,Supreme
sicilian_l,1,2015-05-08,21:04:25,L,20.25,Supreme
spin_pesto_m,1,2015-05-08,21:04:25,M,16.5,Veggie
ital_cpcllo_m,1,2015-05-08,21:25:47,M,16,Classic
pepperoni_l,1,2015-05-08,21:25:47,L,15.25,Classic
four_cheese_l,1,2015-05-08,21:29:01,L,17.950000762939453,Veggie
ital_veggie_l,1,2015-05-08,21:29:01,L,21,Veggie
bbq_ckn_m,1,2015-05-08,21:42:05,M,16.75,Chicken
calabrese_s,1,2015-05-08,21:42:05,S,12.25,Supreme
mexicana_l,1,2015-05-08,21:42:05,L,20.25,Veggie
prsc_argla_m,1,2015-05-08,21:42:05,M,16.5,Supreme
calabrese_s,1,2015-05-08,21:42:13,S,12.25,Supreme
cali_ckn_l,1,2015-05-08,21:42:13,L,20.75,Chicken
ckn_alfredo_m,1,2015-05-08,21:42:13,M,16.75,Chicken
spin_pesto_m,1,2015-05-08,21:42:13,M,16.5,Veggie
four_cheese_l,1,2015-05-08,21:45:30,L,17.950000762939453,Veggie
ital_supr_l,1,2015-05-08,21:45:30,L,20.75,Supreme
mexicana_l,1,2015-05-08,21:45:30,L,20.25,Veggie
spinach_supr_s,1,2015-05-08,21:45:30,S,12.5,Supreme
ital_veggie_m,1,2015-05-08,21:49:15,M,16.75,Veggie
sicilian_l,1,2015-05-08,21:49:15,L,20.25,Supreme
southw_ckn_l,1,2015-05-08,21:49:15,L,20.75,Chicken
the_greek_xl,1,2015-05-08,21:49:15,XL,25.5,Classic
the_greek_s,1,2015-05-08,21:57:28,S,12,Classic
bbq_ckn_s,1,2015-05-08,21:58:47,S,12.75,Chicken
classic_dlx_s,1,2015-05-08,21:58:47,S,12,Classic
mexicana_l,1,2015-05-08,21:58:47,L,20.25,Veggie
the_greek_m,1,2015-05-08,21:58:47,M,16,Classic
cali_ckn_m,1,2015-05-09,11:34:32,M,16.75,Chicken
bbq_ckn_m,1,2015-05-09,11:38:49,M,16.75,Chicken
big_meat_s,1,2015-05-09,11:38:49,S,12,Classic
sicilian_m,1,2015-05-09,11:38:49,M,16.25,Supreme
spinach_supr_s,1,2015-05-09,11:38:49,S,12.5,Supreme
cali_ckn_m,1,2015-05-09,12:08:50,M,16.75,Chicken
mexicana_l,1,2015-05-09,12:08:50,L,20.25,Veggie
calabrese_l,1,2015-05-09,12:10:30,L,20.25,Supreme
the_greek_xl,1,2015-05-09,12:10:30,XL,25.5,Classic
bbq_ckn_m,1,2015-05-09,12:35:57,M,16.75,Chicken
classic_dlx_s,1,2015-05-09,12:35:57,S,12,Classic
four_cheese_l,1,2015-05-09,12:35:57,L,17.950000762939453,Veggie
green_garden_m,1,2015-05-09,13:10:22,M,16,Veggie
bbq_ckn_s,1,2015-05-09,13:10:51,S,12.75,Chicken
ckn_alfredo_m,1,2015-05-09,13:10:51,M,16.75,Chicken
five_cheese_l,1,2015-05-09,13:10:51,L,18.5,Veggie
four_cheese_l,1,2015-05-09,13:10:51,L,17.950000762939453,Veggie
four_cheese_m,1,2015-05-09,13:10:51,M,14.75,Veggie
hawaiian_s,1,2015-05-09,13:10:51,S,10.5,Classic
ital_supr_m,2,2015-05-09,13:10:51,M,16.5,Supreme
pepperoni_l,2,2015-05-09,13:10:51,L,15.25,Classic
sicilian_m,1,2015-05-09,13:10:51,M,16.25,Supreme
spicy_ital_l,1,2015-05-09,13:10:51,L,20.75,Supreme
the_greek_xl,1,2015-05-09,13:10:51,XL,25.5,Classic
pepperoni_l,1,2015-05-09,13:13:16,L,15.25,Classic
cali_ckn_l,1,2015-05-09,13:18:40,L,20.75,Chicken
cali_ckn_m,1,2015-05-09,13:18:40,M,16.75,Chicken
cali_ckn_s,1,2015-05-09,13:18:40,S,12.75,Chicken
classic_dlx_m,1,2015-05-09,13:18:40,M,16,Classic
pepperoni_m,1,2015-05-09,13:18:40,M,12.5,Classic
prsc_argla_s,1,2015-05-09,13:18:40,S,12.5,Supreme
sicilian_l,1,2015-05-09,13:18:40,L,20.25,Supreme
soppressata_l,1,2015-05-09,13:18:40,L,20.75,Supreme
spinach_supr_l,2,2015-05-09,13:18:40,L,20.75,Supreme
the_greek_l,1,2015-05-09,13:18:40,L,20.5,Classic
veggie_veg_s,1,2015-05-09,13:18:40,S,12,Veggie
mediterraneo_m,1,2015-05-09,13:36:03,M,16,Veggie
pep_msh_pep_s,1,2015-05-09,14:13:46,S,11,Classic
green_garden_s,1,2015-05-09,14:27:17,S,12,Veggie
five_cheese_l,1,2015-05-09,14:30:14,L,18.5,Veggie
spicy_ital_l,1,2015-05-09,14:30:14,L,20.75,Supreme
bbq_ckn_l,1,2015-05-09,14:39:52,L,20.75,Chicken
bbq_ckn_m,1,2015-05-09,15:04:13,M,16.75,Chicken
cali_ckn_m,1,2015-05-09,15:04:13,M,16.75,Chicken
cali_ckn_l,1,2015-05-09,15:33:05,L,20.75,Chicken
classic_dlx_m,1,2015-05-09,15:33:05,M,16,Classic
cali_ckn_l,2,2015-05-09,15:36:47,L,20.75,Chicken
classic_dlx_l,1,2015-05-09,15:36:47,L,20.5,Classic
ital_supr_l,1,2015-05-09,15:36:47,L,20.75,Supreme
ital_supr_m,1,2015-05-09,15:43:57,M,16.5,Supreme
napolitana_m,1,2015-05-09,15:43:57,M,16,Classic
bbq_ckn_l,1,2015-05-09,15:58:41,L,20.75,Chicken
spicy_ital_l,1,2015-05-09,15:58:41,L,20.75,Supreme
hawaiian_l,1,2015-05-09,16:04:13,L,16.5,Classic
veggie_veg_m,1,2015-05-09,16:04:13,M,16,Veggie
pep_msh_pep_l,1,2015-05-09,16:16:03,L,17.5,Classic
classic_dlx_l,1,2015-05-09,16:17:47,L,20.5,Classic
hawaiian_l,1,2015-05-09,16:17:47,L,16.5,Classic
pepperoni_l,1,2015-05-09,16:17:47,L,15.25,Classic
thai_ckn_l,1,2015-05-09,16:17:47,L,20.75,Chicken
ital_cpcllo_s,1,2015-05-09,16:48:54,S,12,Classic
pep_msh_pep_l,1,2015-05-09,16:48:54,L,17.5,Classic
pepperoni_s,1,2015-05-09,17:02:13,S,9.75,Classic
mexicana_l,1,2015-05-22,20:15:22,L,20.25,Veggie
southw_ckn_l,1,2015-05-22,20:15:22,L,20.75,Chicken
spinach_fet_m,1,2015-05-22,20:28:50,M,16,Veggie
pepperoni_m,1,2015-05-22,20:48:36,M,12.5,Classic
thai_ckn_l,1,2015-05-22,20:48:36,L,20.75,Chicken
pepperoni_m,1,2015-05-22,20:53:17,M,12.5,Classic
brie_carre_s,1,2015-05-22,20:56:41,S,23.649999618530273,Supreme
classic_dlx_m,1,2015-05-22,20:56:41,M,16,Classic
spinach_fet_l,1,2015-05-22,20:56:41,L,20.25,Veggie
the_greek_l,1,2015-05-22,21:32:16,L,20.5,Classic
ckn_alfredo_m,1,2015-05-22,21:46:49,M,16.75,Chicken
ckn_pesto_l,1,2015-05-22,21:46:49,L,20.75,Chicken
ckn_pesto_s,1,2015-05-22,21:46:49,S,12.75,Chicken
prsc_argla_l,1,2015-05-22,21:46:49,L,20.75,Supreme
napolitana_m,1,2015-05-22,22:11:19,M,16,Classic
big_meat_s,1,2015-05-22,22:15:52,S,12,Classic
ital_cpcllo_s,1,2015-05-22,22:15:52,S,12,Classic
spinach_fet_m,1,2015-05-22,22:15:52,M,16,Veggie
southw_ckn_m,1,2015-05-22,22:30:55,M,16.75,Chicken
classic_dlx_m,1,2015-05-22,22:36:21,M,16,Classic
southw_ckn_l,1,2015-05-22,22:36:21,L,20.75,Chicken
ital_veggie_m,1,2015-05-22,22:53:16,M,16.75,Veggie
pep_msh_pep_s,1,2015-05-22,22:53:16,S,11,Classic
spicy_ital_l,1,2015-05-22,22:53:16,L,20.75,Supreme
peppr_salami_m,1,2015-05-22,23:02:31,M,16.5,Supreme
calabrese_m,1,2015-05-23,12:05:26,M,16.25,Supreme
pep_msh_pep_l,1,2015-05-23,12:11:24,L,17.5,Classic
bbq_ckn_s,1,2015-05-23,12:21:27,S,12.75,Chicken
calabrese_l,1,2015-05-23,12:21:27,L,20.25,Supreme
ckn_alfredo_l,1,2015-05-23,12:21:27,L,20.75,Chicken
ckn_pesto_l,1,2015-05-23,12:21:27,L,20.75,Chicken
classic_dlx_m,1,2015-05-23,12:21:27,M,16,Classic
classic_dlx_s,1,2015-05-23,12:21:27,S,12,Classic
four_cheese_l,1,2015-05-23,12:21:27,L,17.950000762939453,Veggie
four_cheese_m,1,2015-05-23,12:21:27,M,14.75,Veggie
spinach_fet_l,1,2015-05-23,12:21:27,L,20.25,Veggie
the_greek_s,1,2015-05-23,12:21:27,S,12,Classic
hawaiian_s,1,2015-05-23,12:43:51,S,10.5,Classic
classic_dlx_m,1,2015-05-23,12:54:43,M,16,Classic
the_greek_xl,1,2015-05-23,12:54:43,XL,25.5,Classic
veggie_veg_l,1,2015-05-23,12:54:43,L,20.25,Veggie
classic_dlx_s,1,2015-05-23,12:56:20,S,12,Classic
napolitana_s,1,2015-05-23,12:56:20,S,12,Classic
sicilian_s,1,2015-05-23,12:58:30,S,12.25,Supreme
bbq_ckn_s,1,2015-05-23,13:25:32,S,12.75,Chicken
big_meat_s,2,2015-05-23,13:25:32,S,12,Classic
ckn_alfredo_l,1,2015-05-23,13:25:32,L,20.75,Chicken
ckn_pesto_m,1,2015-05-23,13:25:32,M,16.75,Chicken
four_cheese_l,1,2015-05-23,13:25:32,L,17.950000762939453,Veggie
ital_supr_m,1,2015-05-23,13:25:32,M,16.5,Supreme
pepperoni_m,1,2015-05-23,13:25:32,M,12.5,Classic
sicilian_m,2,2015-05-23,13:25:32,M,16.25,Supreme
spicy_ital_m,1,2015-05-23,13:25:32,M,16.5,Supreme
ital_cpcllo_l,1,2015-05-23,13:29:12,L,20.5,Classic
ital_cpcllo_l,1,2015-05-23,13:40:49,L,20.5,Classic
hawaiian_m,1,2015-05-23,13:56:52,M,13.25,Classic
ital_supr_m,1,2015-05-23,13:56:52,M,16.5,Supreme
thai_ckn_m,1,2015-05-23,14:16:19,M,16.75,Chicken
cali_ckn_l,1,2015-05-23,14:24:42,L,20.75,Chicken
green_garden_s,1,2015-05-23,14:24:42,S,12,Veggie
spicy_ital_l,1,2015-05-23,14:24:42,L,20.75,Supreme
big_meat_s,1,2015-05-23,14:29:57,S,12,Classic
big_meat_s,1,2015-05-23,14:33:59,S,12,Classic
five_cheese_l,1,2015-05-23,15:07:18,L,18.5,Veggie
pepperoni_l,1,2015-05-23,15:07:18,L,15.25,Classic
bbq_ckn_l,1,2015-05-23,15:12:56,L,20.75,Chicken
spicy_ital_l,1,2015-05-23,15:12:56,L,20.75,Supreme
mexicana_m,1,2015-05-23,16:18:47,M,16,Veggie
spicy_ital_l,1,2015-05-23,16:18:47,L,20.75,Supreme
thai_ckn_m,1,2015-05-23,16:18:47,M,16.75,Chicken
big_meat_s,2,2015-05-23,16:28:16,S,12,Classic
pepperoni_s,1,2015-05-23,16:28:16,S,9.75,Classic
the_greek_s,1,2015-05-23,16:28:16,S,12,Classic
green_garden_s,1,2015-05-23,16:28:43,S,12,Veggie
sicilian_s,1,2015-05-23,16:28:43,S,12.25,Supreme
soppressata_l,1,2015-05-23,16:28:43,L,20.75,Supreme
ital_supr_l,1,2015-05-23,16:29:50,L,20.75,Supreme
ital_supr_m,1,2015-05-23,16:36:36,M,16.5,Supreme
southw_ckn_l,1,2015-05-23,16:36:36,L,20.75,Chicken
ital_supr_m,1,2015-05-23,16:41:07,M,16.5,Supreme
pepperoni_m,1,2015-05-23,16:41:07,M,12.5,Classic
peppr_salami_l,1,2015-05-23,16:41:07,L,20.75,Supreme
spin_pesto_l,1,2015-05-23,16:41:07,L,20.75,Veggie
ckn_alfredo_m,1,2015-05-23,16:48:11,M,16.75,Chicken
spinach_fet_l,2,2015-05-23,16:48:11,L,20.25,Veggie
thai_ckn_l,1,2015-05-23,16:48:11,L,20.75,Chicken
southw_ckn_l,1,2015-05-23,17:14:17,L,20.75,Chicken
veggie_veg_m,1,2015-05-23,17:14:17,M,16,Veggie
big_meat_s,1,2015-05-23,17:27:20,S,12,Classic
mexicana_l,1,2015-05-23,17:27:20,L,20.25,Veggie
ital_veggie_s,1,2015-05-23,17:27:27,S,12.75,Veggie
mexicana_l,1,2015-05-23,17:27:27,L,20.25,Veggie
four_cheese_l,1,2015-05-23,17:39:24,L,17.950000762939453,Veggie
prsc_argla_s,1,2015-05-23,17:39:24,S,12.5,Supreme
southw_ckn_l,1,2015-05-23,17:39:24,L,20.75,Chicken
the_greek_xl,1,2015-05-23,17:39:24,XL,25.5,Classic
ckn_pesto_m,1,2015-05-23,18:06:16,M,16.75,Chicken
thai_ckn_l,1,2015-05-23,18:06:16,L,20.75,Chicken
ital_cpcllo_m,1,2015-05-23,18:21:36,M,16,Classic
prsc_argla_s,1,2015-05-23,18:21:36,S,12.5,Supreme
big_meat_s,1,2015-05-23,18:48:32,S,12,Classic
classic_dlx_l,1,2015-05-23,18:48:32,L,20.5,Classic
ital_cpcllo_l,1,2015-05-23,18:48:32,L,20.5,Classic
calabrese_s,1,2015-05-23,18:48:51,S,12.25,Supreme
classic_dlx_m,1,2015-05-23,18:48:51,M,16,Classic
spinach_supr_l,1,2015-05-23,18:48:51,L,20.75,Supreme
the_greek_xxl,1,2015-05-23,18:48:51,XXL,35.95000076293945,Classic
southw_ckn_l,1,2015-05-23,18:50:24,L,20.75,Chicken
napolitana_s,1,2015-05-23,18:51:23,S,12,Classic
prsc_argla_s,1,2015-05-23,18:51:23,S,12.5,Supreme
spinach_fet_m,1,2015-05-23,18:51:23,M,16,Veggie
the_greek_xl,1,2015-05-23,19:00:38,XL,25.5,Classic
four_cheese_l,1,2015-05-23,19:04:00,L,17.950000762939453,Veggie
pepperoni_l,1,2015-05-23,19:04:00,L,15.25,Classic
peppr_salami_m,1,2015-05-23,19:04:00,M,16.5,Supreme
spinach_supr_l,1,2015-05-23,19:25:53,L,20.75,Supreme
classic_dlx_m,1,2015-05-23,19:31:31,M,16,Classic
ital_supr_s,1,2015-05-23,19:31:31,S,12.5,Supreme
calabrese_m,1,2015-05-23,19:33:15,M,16.25,Supreme
cali_ckn_s,1,2015-05-23,19:33:15,S,12.75,Chicken
ckn_pesto_m,1,2015-05-23,19:33:15,M,16.75,Chicken
green_garden_l,1,2015-05-23,19:33:15,L,20.25,Veggie
southw_ckn_s,1,2015-05-23,19:39:38,S,12.75,Chicken
big_meat_s,1,2015-05-23,19:52:27,S,12,Classic
ckn_alfredo_s,1,2015-05-23,19:57:05,S,12.75,Chicken
sicilian_s,1,2015-05-23,20:05:54,S,12.25,Supreme
bbq_ckn_s,1,2015-05-23,20:12:33,S,12.75,Chicken
thai_ckn_l,1,2015-05-23,20:12:33,L,20.75,Chicken
mediterraneo_m,1,2015-05-23,20:23:45,M,16,Veggie
soppressata_m,1,2015-05-23,20:23:45,M,16.5,Supreme
bbq_ckn_l,1,2015-05-23,20:40:59,L,20.75,Chicken
ital_supr_l,1,2015-05-23,20:40:59,L,20.75,Supreme
pepperoni_l,1,2015-05-23,20:40:59,L,15.25,Classic
veggie_veg_m,1,2015-05-23,20:40:59,M,16,Veggie
big_meat_s,1,2015-05-23,20:47:25,S,12,Classic
ckn_alfredo_m,1,2015-05-23,20:47:25,M,16.75,Chicken
sicilian_m,2,2015-05-23,20:47:25,M,16.25,Supreme
hawaiian_m,1,2015-05-23,20:48:05,M,13.25,Classic
ital_veggie_s,1,2015-05-23,20:48:05,S,12.75,Veggie
pep_msh_pep_s,2,2015-05-23,20:48:05,S,11,Classic
cali_ckn_m,2,2015-05-23,21:01:47,M,16.75,Chicken
pepperoni_s,1,2015-05-23,21:01:47,S,9.75,Classic
spicy_ital_l,1,2015-05-23,21:01:47,L,20.75,Supreme
thai_ckn_l,1,2015-05-23,21:02:36,L,20.75,Chicken
bbq_ckn_l,1,2015-05-23,21:04:41,L,20.75,Chicken
big_meat_s,1,2015-05-23,21:04:41,S,12,Classic
cali_ckn_l,1,2015-05-23,21:04:41,L,20.75,Chicken
spinach_fet_m,1,2015-05-23,21:04:41,M,16,Veggie
cali_ckn_m,1,2015-05-23,21:13:56,M,16.75,Chicken
napolitana_m,1,2015-05-23,21:13:56,M,16,Classic
ital_supr_m,1,2015-05-23,21:20:11,M,16.5,Supreme
napolitana_s,1,2015-05-23,21:20:11,S,12,Classic
prsc_argla_m,1,2015-05-23,21:20:11,M,16.5,Supreme
hawaiian_s,1,2015-05-23,21:28:11,S,10.5,Classic
brie_carre_s,1,2015-05-23,21:51:28,S,23.649999618530273,Supreme
mexicana_s,1,2015-05-23,21:51:28,S,12,Veggie
classic_dlx_s,1,2015-05-23,21:56:12,S,12,Classic
four_cheese_m,1,2015-05-23,21:56:12,M,14.75,Veggie
pepperoni_m,1,2015-05-23,21:56:12,M,12.5,Classic
spicy_ital_m,1,2015-05-23,21:56:12,M,16.5,Supreme
cali_ckn_m,1,2015-05-23,22:27:21,M,16.75,Chicken
sicilian_s,1,2015-05-23,22:31:35,S,12.25,Supreme
spin_pesto_l,1,2015-05-23,22:31:35,L,20.75,Veggie
hawaiian_l,1,2015-05-23,22:53:44,L,16.5,Classic
sicilian_l,1,2015-05-23,22:53:44,L,20.25,Supreme
spinach_supr_l,1,2015-05-23,22:53:44,L,20.75,Supreme
cali_ckn_m,1,2015-05-24,11:49:47,M,16.75,Chicken
five_cheese_l,1,2015-05-24,11:49:47,L,18.5,Veggie
prsc_argla_m,1,2015-05-24,11:49:47,M,16.5,Supreme
southw_ckn_l,1,2015-05-24,11:49:47,L,20.75,Chicken
brie_carre_s,2,2015-05-24,11:50:36,S,23.649999618530273,Supreme
peppr_salami_s,1,2015-06-06,20:08:10,S,12.5,Supreme
spicy_ital_s,1,2015-06-06,20:08:10,S,12.5,Supreme
ckn_alfredo_m,1,2015-06-06,20:09:05,M,16.75,Chicken
spicy_ital_l,1,2015-06-06,20:09:05,L,20.75,Supreme
prsc_argla_l,1,2015-06-06,20:37:00,L,20.75,Supreme
napolitana_s,1,2015-06-06,20:55:53,S,12,Classic
ital_veggie_m,1,2015-06-06,21:05:28,M,16.75,Veggie
prsc_argla_l,1,2015-06-06,21:05:28,L,20.75,Supreme
big_meat_s,1,2015-06-06,21:10:51,S,12,Classic
pepperoni_m,1,2015-06-06,21:10:51,M,12.5,Classic
prsc_argla_l,1,2015-06-06,21:10:51,L,20.75,Supreme
ital_supr_l,1,2015-06-06,21:45:02,L,20.75,Supreme
ckn_alfredo_m,1,2015-06-06,22:02:50,M,16.75,Chicken
hawaiian_m,1,2015-06-06,22:02:50,M,13.25,Classic
ital_cpcllo_l,1,2015-06-06,22:04:42,L,20.5,Classic
five_cheese_l,1,2015-06-06,22:12:57,L,18.5,Veggie
mediterraneo_l,1,2015-06-06,22:12:57,L,20.25,Veggie
calabrese_l,1,2015-06-06,22:55:29,L,20.25,Supreme
ckn_pesto_m,1,2015-06-06,22:55:29,M,16.75,Chicken
ital_supr_s,1,2015-06-06,22:55:29,S,12.5,Supreme
mexicana_s,1,2015-06-06,22:55:29,S,12,Veggie
cali_ckn_l,1,2015-06-06,23:02:18,L,20.75,Chicken
ital_cpcllo_s,1,2015-06-06,23:02:18,S,12,Classic
spin_pesto_s,1,2015-06-06,23:02:18,S,12.5,Veggie
thai_ckn_s,1,2015-06-06,23:02:18,S,12.75,Chicken
big_meat_s,1,2015-06-07,11:53:59,S,12,Classic
ckn_pesto_m,1,2015-06-07,11:53:59,M,16.75,Chicken
peppr_salami_l,1,2015-06-07,12:02:47,L,20.75,Supreme
ckn_pesto_s,1,2015-06-07,12:35:07,S,12.75,Chicken
ital_supr_m,1,2015-06-07,12:35:07,M,16.5,Supreme
five_cheese_l,1,2015-06-07,12:38:31,L,18.5,Veggie
big_meat_s,1,2015-06-07,12:44:38,S,12,Classic
cali_ckn_m,1,2015-06-07,12:44:38,M,16.75,Chicken
big_meat_s,1,2015-06-07,12:45:42,S,12,Classic
cali_ckn_l,1,2015-06-07,12:45:42,L,20.75,Chicken
sicilian_m,1,2015-06-07,12:45:42,M,16.25,Supreme
southw_ckn_l,1,2015-06-07,12:45:42,L,20.75,Chicken
spin_pesto_s,1,2015-06-07,12:45:42,S,12.5,Veggie
calabrese_l,1,2015-06-07,13:11:23,L,20.25,Supreme
the_greek_l,1,2015-06-07,13:11:23,L,20.5,Classic
prsc_argla_l,1,2015-06-07,13:37:18,L,20.75,Supreme
spin_pesto_m,1,2015-06-07,13:37:18,M,16.5,Veggie
classic_dlx_m,1,2015-06-07,13:46:37,M,16,Classic
ital_supr_m,1,2015-06-07,13:46:37,M,16.5,Supreme
peppr_salami_l,1,2015-06-07,13:46:37,L,20.75,Supreme
spinach_supr_s,1,2015-06-07,13:46:37,S,12.5,Supreme
brie_carre_s,1,2015-06-07,14:05:54,S,23.649999618530273,Supreme
spicy_ital_s,1,2015-06-07,14:05:54,S,12.5,Supreme
spicy_ital_l,1,2015-06-07,14:12:34,L,20.75,Supreme
bbq_ckn_m,1,2015-06-07,14:29:22,M,16.75,Chicken
ital_supr_l,1,2015-06-07,14:55:47,L,20.75,Supreme
prsc_argla_m,1,2015-06-07,14:55:47,M,16.5,Supreme
five_cheese_l,1,2015-06-07,15:11:49,L,18.5,Veggie
prsc_argla_l,1,2015-06-07,15:11:49,L,20.75,Supreme
peppr_salami_l,1,2015-06-07,15:30:18,L,20.75,Supreme
soppressata_l,1,2015-06-07,15:30:18,L,20.75,Supreme
spicy_ital_l,1,2015-06-07,15:30:18,L,20.75,Supreme
veggie_veg_s,1,2015-06-07,15:31:15,S,12,Veggie
spin_pesto_s,1,2015-06-07,15:46:15,S,12.5,Veggie
big_meat_s,1,2015-06-07,15:48:12,S,12,Classic
southw_ckn_l,1,2015-06-07,15:48:12,L,20.75,Chicken
southw_ckn_s,1,2015-06-07,15:48:12,S,12.75,Chicken
five_cheese_l,1,2015-06-07,15:51:41,L,18.5,Veggie
napolitana_l,1,2015-06-07,15:51:41,L,20.5,Classic
spinach_fet_m,1,2015-06-07,15:51:41,M,16,Veggie
cali_ckn_s,1,2015-06-07,15:59:43,S,12.75,Chicken
thai_ckn_l,1,2015-06-07,15:59:43,L,20.75,Chicken
big_meat_s,1,2015-06-07,16:06:31,S,12,Classic
spicy_ital_m,1,2015-06-07,16:06:31,M,16.5,Supreme
ckn_pesto_s,1,2015-06-07,16:24:57,S,12.75,Chicken
ital_supr_m,1,2015-06-07,16:24:57,M,16.5,Supreme
pepperoni_s,1,2015-06-07,16:28:28,S,9.75,Classic
prsc_argla_m,1,2015-06-07,16:28:28,M,16.5,Supreme
hawaiian_s,1,2015-06-07,16:32:18,S,10.5,Classic
southw_ckn_m,1,2015-06-07,16:32:18,M,16.75,Chicken
five_cheese_l,1,2015-06-07,16:50:20,L,18.5,Veggie
hawaiian_s,1,2015-06-07,16:50:20,S,10.5,Classic
sicilian_s,1,2015-06-07,16:50:20,S,12.25,Supreme
soppressata_l,1,2015-06-07,16:54:40,L,20.75,Supreme
cali_ckn_s,1,2015-06-07,16:58:49,S,12.75,Chicken
ital_supr_l,1,2015-06-07,16:58:49,L,20.75,Supreme
ital_supr_m,1,2015-06-07,17:18:18,M,16.5,Supreme
prsc_argla_m,1,2015-06-07,17:18:18,M,16.5,Supreme
